Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Tal Ben Haim,-0.018,-0.017,-0.002,0.0,1989,30.0,UEL,Maccabi Tel Aviv,Israel,LW,LM,9.6,9.3,25.0,-3.6,1.0,1.1,1.6,51.3,14.3,0.0
Talocha,-0.039,-0.042,0.003,2.75,1989,30.0,Primeira Liga,Gil Vicente FC,Portugal,LB,"CB, LM",9.3,11.2,26.3,-7.4,1.8,0.8,4.2,56.2,17.0,0.0
Tammy Abraham,0.081,0.073,0.007,2.09,1997,22.0,"Premier League, UCL",Chelsea,England,ST,RW,8.5,5.4,26.0,-3.4,0.9,0.7,0.6,54.3,13.4,0.0
Tanguy Coulibaly,0.012,0.002,0.011,2.22,2001,19.0,Bundesliga,Stuttgart,France,WB,"AM, RW, LW, ST, RM",10.7,7.9,29.0,-6.3,0.9,1.0,0.7,39.7,14.3,0.0
Tanguy Ndombele,0.043,0.038,0.005,3.57,1996,23.0,"Premier League, UEL",Tottenham Hotspur,France,AM,"DM, LM, CM",12.2,12.3,20.9,2.8,1.0,1.2,0.4,41.9,14.6,0.0
Taras Kacharaba,-0.024,-0.003,-0.021,0.0,1995,25.0,UEL,Slovan Liberec,Ukraine,CB,,8.4,8.6,22.6,-1.5,1.6,1.1,1.1,52.8,12.4,0.0
Taras Stepanenko,-0.011,-0.008,-0.003,0.0,1989,30.0,"Euros, UCL","Ukraine, Shakhtar Donetsk",Ukraine,CM,"CB, DM",8.2,8.4,19.1,-4.1,1.4,0.9,0.8,50.9,12.8,0.0
Tarik Tissoudali,0.102,0.104,-0.002,3.92,1993,27.0,Belgian Pro League,"Beerschot Wilrijk, Gent",Morocco,ST,"AM, LW",19.0,10.4,32.7,8.8,0.8,0.9,0.6,45.0,18.3,0.0
Tariq Lamptey,0.018,0.013,0.005,1.34,2000,19.0,Premier League,Brighton,Ghana,WB,"RB, RM",10.7,10.2,24.5,-1.5,1.7,1.0,0.7,44.3,16.1,0.0
Taxiarchis Fountas,-0.007,-0.004,-0.003,0.0,1995,24.0,UEL,Rapid Wien,Greece,AM,,11.1,9.5,23.3,-2.5,1.1,0.8,1.0,39.4,13.8,0.0
Teddy Chevalier,-0.04,-0.039,-0.001,1.0,1987,33.0,Belgian Pro League,Kortrijk,France,ST,"RW, LW, RM",12.2,9.5,30.2,-13.8,1.0,0.9,1.1,44.3,16.4,0.0
Teemu Pukki,-0.011,-0.009,-0.001,0.0,1990,30.0,Euros,Finland,Finland,ST,,11.0,9.5,23.7,-4.6,1.1,0.8,1.0,45.4,13.6,0.0
Telmo Arcanjo,-0.034,-0.022,-0.011,0.36,2001,19.0,Primeira Liga,Tondela,Cape Verde,CM,"RW, CB, LW, RM",12.5,10.3,23.2,-5.1,1.3,1.1,1.8,55.4,15.2,0.0
Terem Moffi,0.057,0.058,-0.002,4.05,1999,21.0,Ligue 1,"Kortrijk, Lorient",Nigeria,ST,,12.9,7.1,32.9,10.4,0.6,0.6,0.4,38.2,13.8,0.0
Tesfaldet Tekie,-0.069,-0.033,-0.036,2.32,1997,23.0,Eredivisie,Fortuna Sittard,Sweden,CM,"DM, LM, RM",11.9,12.4,24.2,-6.2,1.9,1.1,1.3,39.6,13.7,0.0
Tete Morente,-0.035,-0.033,-0.002,2.26,1996,23.0,La Liga,Elche,Spain,CM,"AM, RW, LM, RM",12.1,10.1,27.4,-1.4,0.9,1.0,1.3,45.9,15.0,0.0
Tetê,-0.017,-0.014,-0.004,0.0,2000,20.0,UCL,Shakhtar Donetsk,Brazil,RW,"LW, ST, RM",11.6,9.1,25.6,-2.8,1.0,0.8,1.2,42.2,14.8,0.0
Teun Bijleveld,-0.076,-0.064,-0.012,0.87,1998,22.0,Eredivisie,Heracles Almelo,Netherlands,CM,"LM, RM",10.4,9.6,23.8,-7.9,1.5,1.2,3.5,50.0,14.0,0.0
Teun Koopmeiners,0.024,0.008,0.015,4.23,1998,22.0,"UEL, Eredivisie",AZ Alkmaar,Netherlands,CM,"CB, DM, LM",9.6,12.0,20.2,15.5,1.4,1.6,3.5,56.9,15.7,0.0
Theo Bongonda,0.016,0.02,-0.004,3.64,1995,24.0,Belgian Pro League,Genk,DR Congo,LW,"AM, RW, LM",17.1,11.8,28.7,16.5,0.7,1.0,3.4,50.0,18.2,0.0
Theo Hernández,0.081,0.044,0.037,5.87,1997,22.0,"Serie A, UEL",AC Milan,France,LB,,11.5,13.2,22.2,7.1,1.3,1.0,1.2,62.7,17.4,0.0
Theo Walcott,-0.019,-0.009,-0.01,2.03,1989,31.0,Premier League,"Everton, Southampton",England,ST,"RM, LM",10.4,8.9,29.9,0.5,1.0,0.8,0.5,41.0,14.9,0.0
Theocharis Tsingaras,-0.019,-0.005,-0.014,0.0,2000,19.0,UEL,PAOK,Greece,CM,,8.9,10.0,21.9,-3.1,1.3,1.0,1.0,52.0,13.6,0.0
Theodor Gebre Selassie,-0.031,-0.026,-0.005,3.5,1986,33.0,Bundesliga,Werder Bremen,Czechia,WB,"RW, CB, RB",8.2,8.5,23.2,4.3,1.8,1.1,0.7,50.6,13.3,0.0
Thiago Alcántara,0.086,0.044,0.042,3.79,1991,29.0,"Premier League, UCL, Euros","Spain, Liverpool",Spain,CM,"DM, LM, RM",13.8,13.4,15.2,-4.8,1.5,1.8,1.1,48.2,14.1,0.0
Thiago Mendes,0.026,0.021,0.005,3.56,1992,28.0,Ligue 1,Lyon,Brazil,CM,DM,9.6,10.4,16.6,-7.9,1.6,1.0,0.4,52.4,11.6,0.0
Thiago Santana,0.017,0.027,-0.01,1.14,1993,27.0,Primeira Liga,Santa Clara,Brazil,ST,,11.0,7.7,27.9,5.1,0.8,0.8,0.7,38.9,14.7,0.0
Thiago Silva,0.211,0.072,0.139,5.78,1984,35.0,"Premier League, UCL, Copa America","Chelsea, Brazil",Brazil,CB,,5.6,6.6,10.3,-1.9,1.6,0.7,0.3,64.6,9.2,0.0
Thibang Phete,-0.031,-0.024,-0.007,2.38,1994,26.0,Primeira Liga,Belenenses SAD,South Africa,CB,"DM, CM",7.5,7.2,22.8,-9.2,2.0,1.2,0.4,51.0,13.7,0.0
Thibault De Smet,-0.018,-0.015,-0.003,0.62,1998,22.0,Ligue 1,Reims,Belgium,LB,,9.9,11.7,22.4,-3.1,1.2,1.1,1.1,48.2,14.4,0.0
Thibault Peyre,-0.084,-0.011,-0.073,1.84,1992,27.0,Belgian Pro League,Mechelen,France,CB,,4.1,6.9,16.2,-6.0,1.8,0.8,0.4,47.1,9.0,0.0
Thibault Vlietinck,-0.046,-0.021,-0.025,1.44,1997,22.0,Belgian Pro League,OH Leuven,Belgium,RB,"LM, RM, WB",10.4,10.4,25.1,-1.5,1.5,1.1,0.5,50.0,14.0,0.0
Thibaut Courtois,0.153,0.023,0.13,8.7,1992,28.0,"La Liga, UCL, Euros","Belgium, Real Madrid",Belgium,GK,,1.8,1.4,18.7,-3.1,0.3,0.2,0.2,63.0,7.3,-7.2
Thibaut Vion,-0.024,-0.012,-0.012,0.0,1993,26.0,UEL,CSKA Sofia,France,RB,WB,8.8,8.9,24.2,-3.1,2.0,1.1,0.8,51.0,14.5,0.0
Thibo Somers,-0.037,-0.027,-0.01,0.44,1999,21.0,Belgian Pro League,Cercle Brugge,Belgium,LW,ST,9.6,8.6,27.2,-2.5,1.0,1.1,0.9,43.1,14.9,0.0
Thierry Ambrose,-0.031,-0.031,-0.0,0.87,1997,23.0,Ligue 1,Metz,Guadeloupe,ST,"RW, LW",12.7,10.5,29.7,-7.9,0.8,0.8,0.9,45.4,16.2,0.0
Thierry Correia,0.011,-0.003,0.014,3.13,1999,21.0,La Liga,Valencia,Portugal,RB,WB,10.0,8.8,24.5,-0.5,1.8,1.3,0.4,53.2,15.7,0.0
Thierry Lutonda,-0.09,-0.054,-0.037,0.52,2000,19.0,Eredivisie,RKC Waalwijk,Belgium,LB,LM,8.8,12.2,26.6,-3.6,1.4,1.0,0.7,41.7,16.1,0.0
Thijmen Nijhuis,-0.073,-0.032,-0.041,0.22,1998,22.0,Eredivisie,Utrecht,Netherlands,GK,,7.5,7.2,23.8,-3.1,1.0,0.8,0.9,50.0,12.3,6.1
Thijs Oosting,-0.076,-0.061,-0.014,0.95,2000,20.0,Eredivisie,RKC Waalwijk,Netherlands,ST,"RW, LW",9.8,7.7,28.3,5.1,0.8,1.0,1.4,33.2,13.1,0.0
Thijs van Leeuwen,-0.032,-0.033,0.0,0.56,2001,19.0,Eredivisie,Twente,Netherlands,RW,"LW, ST, LM",11.4,9.1,26.3,4.8,1.2,1.1,0.8,42.7,15.0,0.0
Thilo Kehrer,0.028,0.017,0.011,2.59,1996,23.0,"UCL, Ligue 1",Paris Saint-Germain,Germany,CB,RB,5.1,6.7,13.3,-6.9,1.1,1.4,0.6,55.6,9.5,0.0
Thomas Bruns,-0.034,-0.031,-0.003,1.32,1992,28.0,Eredivisie,Vitesse,Netherlands,CM,LM,9.3,9.9,21.6,-5.1,1.2,1.4,0.9,48.2,13.4,0.0
Thomas Buitink,-0.055,-0.033,-0.022,0.86,2000,20.0,Eredivisie,"Zwolle, Vitesse",Netherlands,ST,,9.3,6.9,28.3,1.4,0.8,0.6,0.9,42.5,13.0,0.0
Thomas Delaine,-0.018,-0.015,-0.003,2.22,1992,28.0,Ligue 1,Metz,France,WB,"LB, RB, LM",9.0,11.8,25.9,3.3,1.3,1.0,0.5,41.4,14.4,0.0
Thomas Delaney,0.031,0.011,0.02,2.09,1991,28.0,"Bundesliga, Euros, UCL","Denmark, Borussia Dortmund",Denmark,DM,"CB, LM, CM",7.2,7.3,19.1,1.5,1.4,1.7,0.4,63.3,12.7,0.0
Thomas Didillon,0.038,-0.015,0.053,4.53,1995,24.0,Belgian Pro League,Cercle Brugge,France,GK,,3.2,3.1,31.1,-3.1,0.4,0.3,0.4,57.0,11.6,14.0
Thomas Foket,-0.038,-0.04,0.003,3.65,1994,25.0,Ligue 1,Reims,Belgium,RB,LB,8.6,9.9,21.7,-4.1,1.9,1.3,0.8,43.5,13.3,0.0
Thomas Fontaine,-0.008,-0.001,-0.007,0.43,1991,29.0,Ligue 1,Lorient,Madagascar,CB,,8.0,7.8,20.9,-4.1,1.3,0.9,0.9,46.6,11.7,0.0
Thomas Goiginger,-0.017,-0.011,-0.006,0.0,1993,27.0,UEL,LASK,Austria,RW,LW,10.6,8.8,25.1,-6.9,1.1,0.9,0.9,46.3,14.3,0.0
Thomas Henry,0.004,0.024,-0.021,3.91,1994,25.0,Belgian Pro League,OH Leuven,France,ST,,14.2,7.3,36.0,7.4,0.4,0.5,0.6,49.8,16.9,0.0
Thomas Lam,-0.07,-0.034,-0.036,1.77,1993,26.0,Eredivisie,Zwolle,Finland,CB,"RM, CM",6.8,8.8,18.3,-5.3,1.2,0.8,1.4,52.6,11.8,0.0
Thomas Lemar,0.029,0.024,0.005,2.2,1995,24.0,"La Liga, UCL",Atlético Madrid,France,CM,"AM, ST, LM, RM, WB",10.6,11.2,23.0,-8.3,1.0,1.2,3.5,45.7,15.5,0.0
Thomas Mangani,-0.037,-0.03,-0.008,2.96,1987,33.0,Ligue 1,Angers,France,DM,"LM, CM",11.7,15.1,20.3,-7.4,1.4,1.3,2.9,49.4,14.7,0.0
Thomas Meunier,0.082,0.041,0.041,2.97,1991,28.0,"Bundesliga, UCL, Euros","Belgium, Borussia Dortmund",Belgium,RB,"CB, LM, WB",7.9,11.8,21.1,-2.8,1.2,1.3,0.7,52.2,14.9,0.0
Thomas Monconduit,-0.024,-0.009,-0.015,1.38,1991,29.0,Ligue 1,Lorient,France,CM,"DM, ST, LM, RM",11.6,12.8,22.0,1.0,1.2,1.1,1.6,46.3,14.4,0.0
Thomas Murg,-0.017,-0.017,0.0,0.0,1994,25.0,UEL,PAOK,Austria,AM,,9.1,8.8,25.2,0.5,1.0,0.8,1.5,48.7,14.3,0.0
Thomas Müller,0.171,0.15,0.021,7.19,1989,30.0,"Bundesliga, UCL, Euros","Bayern Munich, Germany",Germany,AM,"RW, DM, ST, CM",15.5,8.4,27.9,2.1,0.8,0.8,0.6,39.9,18.0,0.0
Thomas Ouwejan,0.006,0.0,0.005,0.59,1996,23.0,Serie A,Udinese,Netherlands,WB,"LB, CB",11.6,9.6,27.1,-4.1,1.3,0.8,2.0,44.6,16.5,0.0
Thomas Partey,0.064,0.04,0.024,3.23,1993,27.0,"Premier League, UEL","Arsenal, Atlético Madrid",Ghana,DM,CM,9.7,12.9,16.3,-10.5,1.7,1.5,0.4,55.2,13.7,0.0
Thomas Rogne,-0.015,0.006,-0.021,0.0,1990,30.0,UEL,Lech Poznań,Norway,CB,,7.9,8.6,19.1,-3.6,1.2,1.0,0.9,53.8,11.9,0.0
Thomas Strakosha,0.047,0.021,0.026,1.41,1995,25.0,"UCL, Serie A",Lazio,Albania,GK,,5.1,4.9,20.0,-3.1,0.8,0.6,0.7,53.8,10.0,4.3
Thomas Vermaelen,0.001,-0.0,0.002,0.0,1985,35.0,Euros,Belgium,Belgium,CB,,8.9,9.2,19.0,-3.6,1.5,1.0,0.9,61.2,12.1,0.0
Thomas van den Belt,-0.05,-0.039,-0.011,0.44,2001,19.0,Eredivisie,Zwolle,Netherlands,CM,"CB, RM",11.6,8.8,20.0,-4.1,1.8,1.1,1.1,48.9,13.4,0.0
Thorgan Hazard,0.093,0.064,0.029,1.37,1993,27.0,"Bundesliga, UCL, Euros","Belgium, Borussia Dortmund",Belgium,LW,"AM, RW, RB, ST, LM, RM, CM, WB",10.9,8.8,20.3,6.0,1.3,1.1,1.9,36.4,13.9,0.0
Thorsten Kirschbaum,-0.12,-0.012,-0.107,1.23,1987,33.0,Eredivisie,VVV-Venlo,Germany,GK,,4.3,3.3,30.8,-3.1,0.4,0.3,0.8,56.0,12.9,6.9
Thorsten Schick,-0.002,-0.005,0.002,0.0,1990,30.0,UEL,Rapid Wien,Austria,RW,WB,11.7,9.9,24.0,-5.1,1.1,1.0,3.1,46.6,14.8,0.0
Théo Defourny,-0.098,-0.017,-0.081,1.19,1992,28.0,Belgian Pro League,Eupen,Belgium,GK,,3.9,3.3,27.3,-3.1,0.5,0.4,0.5,52.6,10.7,6.4
Théo Ndicka,0.001,-0.006,0.008,1.06,2000,20.0,Belgian Pro League,Oostende,France,LB,"RW, LW, WB",9.8,10.4,22.8,-6.0,0.9,1.1,1.7,42.2,13.4,0.0
Tiago Djaló,-0.011,-0.005,-0.006,1.13,2000,20.0,"UEL, Ligue 1",Lille,Portugal,RB,CB,7.3,8.4,18.5,-3.6,1.2,1.1,0.8,51.6,12.4,0.0
Tiago Esgaio,-0.019,-0.036,0.017,3.39,1995,24.0,Primeira Liga,Belenenses SAD,Portugal,RM,"CB, RB, WB",8.6,10.5,26.9,-2.9,1.9,1.6,1.2,53.6,17.8,0.0
Tiago Melo Almeida,-0.032,-0.018,-0.014,1.34,2001,18.0,Primeira Liga,Tondela,Portugal,RB,,8.4,8.3,22.9,-6.0,1.2,1.7,0.7,50.0,12.5,0.0
Tiago Rodrigues,-0.015,-0.007,-0.008,0.0,1992,28.0,UEL,CSKA Sofia,Portugal,AM,,10.7,9.2,25.3,-2.0,1.4,0.9,1.2,46.3,14.5,0.0
Tiago Sá,0.025,0.01,0.015,0.28,1995,25.0,"Primeira Liga, UEL",Braga,Portugal,GK,,7.0,6.8,21.0,-3.1,1.0,0.8,0.8,50.0,11.2,0.0
Tiago Tomás,-0.01,-0.006,-0.004,1.97,2002,18.0,Primeira Liga,Sporting CP,Portugal,ST,"AM, RW, RM",11.8,6.8,31.0,-11.0,0.8,0.7,0.4,38.2,15.0,0.0
Tibor Halilović,-0.049,-0.033,-0.016,1.49,1995,25.0,"UEL, Eredivisie","Rijeka, Heerenveen",Croatia,DM,"LW, LM, RM, CM",10.2,12.0,21.8,-0.0,1.5,0.7,1.5,53.4,14.0,0.0
Tiemoué Bakayoko,0.058,0.027,0.031,3.58,1994,25.0,"Serie A, UEL",Napoli,France,DM,CM,7.1,8.5,16.7,-0.0,1.9,1.7,0.3,57.4,12.6,0.0
Tijjani Reijnders,-0.022,-0.019,-0.003,0.9,1998,22.0,Eredivisie,AZ Alkmaar,Netherlands,LW,"DM, LM, RM, CM",10.8,10.5,20.9,-10.1,1.7,0.9,0.7,50.0,13.8,0.0
Tim Breukers,-0.054,-0.028,-0.026,1.84,1987,32.0,Eredivisie,Heracles Almelo,Netherlands,RB,,6.4,9.0,21.9,-5.1,1.6,1.3,1.0,44.1,11.6,0.0
Tim Kleindienst,0.005,0.011,-0.005,0.82,1995,24.0,"Belgian Pro League, UEL",Gent,Germany,ST,"AM, CM, WB",10.5,7.3,26.4,-18.9,1.1,0.9,0.7,55.9,15.0,0.0
Tim Ream,0.021,0.02,0.002,0.97,1987,32.0,Premier League,Fulham,United States,CB,,7.0,9.4,17.1,-3.1,1.2,0.9,0.8,50.9,11.1,0.0
Tim Söderström,-0.037,-0.015,-0.022,0.31,1994,26.0,Primeira Liga,Marítimo,Sweden,RB,WB,9.2,9.9,23.5,-3.1,1.4,0.9,0.9,47.6,13.4,0.0
Timo Baumgartl,-0.042,-0.029,-0.013,0.59,1996,24.0,"UEL, Eredivisie",PSV,Germany,CB,,6.8,8.6,19.3,-5.5,1.3,0.7,0.7,61.9,12.1,0.0
Timo Becker,-0.048,-0.029,-0.019,1.67,1997,23.0,Bundesliga,Schalke 04,Germany,RB,CB,6.7,8.9,24.1,-4.6,1.3,1.2,0.7,46.3,12.8,0.0
Timo Horn,-0.07,0.011,-0.081,2.57,1993,27.0,Bundesliga,Köln,Germany,GK,,3.3,3.0,23.6,-3.1,0.3,0.3,0.4,52.4,9.8,6.6
Timo Letschert,0.027,-0.006,0.032,2.17,1993,27.0,"UEL, Eredivisie",AZ Alkmaar,Netherlands,CB,,6.9,10.6,15.4,-6.5,1.4,0.9,0.5,59.7,10.8,0.0
Timo Werner,0.117,0.096,0.021,5.92,1996,24.0,"Premier League, UCL, Euros","Chelsea, Germany",Germany,ST,"AM, RW, LW",12.5,8.5,28.3,-27.5,0.7,0.6,0.3,32.9,15.6,0.0
Timon Wellenreuther,0.055,-0.002,0.058,3.64,1995,24.0,Belgian Pro League,Anderlecht,Germany,GK,,3.2,3.0,20.7,-3.1,0.5,0.4,0.4,52.2,8.5,6.1
Timothee Pembele,0.005,0.012,-0.007,0.55,2002,17.0,"UCL, Ligue 1",Paris Saint-Germain,France,CB,"RB, WB",8.6,8.9,20.0,-2.5,1.3,1.2,0.8,47.0,12.8,0.0
Timothy Castagne,0.03,0.014,0.016,3.78,1995,24.0,"Premier League, Euros, UEL","Leicester City, Belgium",Belgium,RB,"LB, CB, LW, WB",9.0,9.4,18.6,1.5,1.3,1.3,0.8,49.2,12.3,0.0
Timothy Chandler,-0.008,0.003,-0.01,0.57,1990,30.0,Bundesliga,Eintracht Frankfurt,United States,WB,,8.7,9.5,24.1,-2.0,1.1,0.7,0.8,50.0,13.4,0.0
Timothy Derijck,-0.057,-0.013,-0.044,2.74,1987,33.0,Belgian Pro League,Kortrijk,Belgium,CB,,5.7,7.7,17.9,-8.8,1.7,1.1,0.6,56.9,8.8,0.0
Timothy Fosu-Mensah,-0.007,-0.005,-0.001,0.65,1998,22.0,"Bundesliga, UCL","Bayer Leverkusen, Manchester United",Netherlands,RB,CB,9.7,10.4,20.0,-4.1,1.6,0.9,0.8,56.1,13.8,0.0
Timothy Weah,0.035,0.035,-0.0,1.46,2000,20.0,"UEL, Ligue 1",Lille,United States,ST,"RB, LM, RM",9.6,8.2,25.9,3.0,0.9,0.9,0.6,43.1,13.5,0.0
Timothée Kolodziejczak,-0.018,-0.006,-0.012,2.53,1991,28.0,Ligue 1,Saint-Étienne,France,CB,LB,6.1,9.2,18.2,-6.9,1.6,0.8,0.6,50.4,11.1,0.0
Tin Jedvaj,0.011,0.006,0.005,0.22,1995,24.0,"Bundesliga, UEL",Bayer Leverkusen,Croatia,CB,RB,8.5,10.4,20.5,-4.1,1.4,1.2,0.8,56.8,14.1,0.0
Tino Kadewere,0.062,0.054,0.007,3.72,1996,24.0,Ligue 1,Lyon,Zimbabwe,RW,"LW, ST, RM",12.1,6.0,27.6,-1.7,1.1,1.1,0.4,47.7,14.7,0.0
Tobias Pachonik,-0.142,-0.039,-0.103,0.76,1995,25.0,Eredivisie,VVV-Venlo,Germany,RB,"CB, WB",9.6,12.6,28.8,-5.5,0.9,0.8,0.7,57.6,16.0,0.0
Tobias Sippel,-0.021,0.002,-0.023,0.42,1988,32.0,Bundesliga,Borussia Mönchengladbach,Germany,GK,,7.2,7.0,25.1,-3.1,1.0,0.8,0.9,50.0,13.2,5.0
Tobias Strobl,-0.024,-0.035,0.01,2.21,1990,30.0,Bundesliga,Augsburg,Germany,CM,"AM, DM, ST",9.5,9.9,21.4,-7.4,1.4,0.7,0.4,43.6,11.8,0.0
Toby Alderweireld,0.106,0.03,0.076,4.91,1989,31.0,"Premier League, Euros, UEL","Belgium, Tottenham Hotspur",Belgium,CB,,6.0,7.1,16.5,-2.5,0.7,1.0,0.3,54.7,10.5,0.0
Tokmac Nguen,-0.024,-0.024,-0.0,0.0,1993,26.0,UCL,Ferencváros,Norway,ST,,12.0,9.0,24.3,-1.0,0.9,0.7,1.1,42.4,13.3,0.0
Tolgay Arslan,0.022,-0.005,0.027,2.83,1990,29.0,Serie A,Udinese,Germany,CM,DM,10.1,10.6,20.0,7.4,1.3,1.6,0.6,51.8,13.3,0.0
Tom Beugelsdijk,-0.087,-0.027,-0.06,1.46,1990,29.0,Eredivisie,Sparta Rotterdam,Netherlands,CB,,5.5,6.0,20.3,-2.8,1.8,0.8,0.5,64.4,10.4,0.0
Tom Cairney,0.004,0.004,-0.0,1.07,1991,29.0,Premier League,Fulham,Scotland,AM,"DM, CM",13.8,13.5,18.7,-0.5,0.8,0.8,2.8,50.0,14.9,0.0
Tom Davies,-0.006,0.003,-0.009,1.91,1998,22.0,Premier League,Everton,England,CM,"RW, DM, RM",9.8,8.6,21.1,-4.1,1.9,1.2,0.6,46.7,13.3,0.0
Tom Lacoux,-0.01,-0.009,-0.001,0.68,2002,18.0,Ligue 1,Bordeaux,France,CM,"AM, DM",7.7,7.4,21.6,-3.6,1.6,1.5,0.8,48.9,12.2,0.0
Tom Pietermaat,-0.043,-0.028,-0.014,2.59,1992,27.0,Belgian Pro League,Beerschot Wilrijk,Belgium,CM,"DM, LM, WB",6.1,8.6,21.7,-3.6,1.7,1.8,0.4,39.9,11.1,0.0
Tom Rogić,-0.021,-0.005,-0.016,0.0,1992,27.0,UEL,Celtic,Australia,AM,"DM, CM",12.2,9.8,24.0,-1.5,1.1,0.8,1.0,46.3,14.1,0.0
Toma Bašić,-0.005,0.011,-0.017,3.5,1996,23.0,Ligue 1,Bordeaux,Croatia,DM,"LM, RM, CM",10.1,9.4,21.0,-5.0,1.3,0.9,2.6,47.3,13.0,0.0
Tomasz Kędziora,-0.003,-0.004,0.001,0.0,1994,26.0,UCL,Dynamo Kyiv,Poland,RB,,10.3,9.1,22.4,-3.6,1.7,1.2,0.9,52.9,13.8,0.0
Tomer Yosefi,-0.023,-0.017,-0.006,0.0,1999,21.0,UEL,Be'er Sheva,Israel,RM,LM,9.6,10.3,25.3,-3.6,1.1,1.2,0.9,38.5,13.6,0.0
Tomislav Gomelt,-0.089,-0.047,-0.043,0.32,1995,25.0,Eredivisie,"ADO Den Haag, Crotone",Croatia,CM,"DM, RM",9.6,8.9,23.2,1.0,1.3,1.1,0.8,46.6,13.8,0.0
Tomislav Štrkalj,-0.028,-0.02,-0.008,0.71,1996,23.0,Primeira Liga,Tondela,Croatia,ST,,11.0,8.7,25.5,-6.0,0.9,0.7,0.7,37.2,13.3,0.0
Tommaso Augello,0.025,-0.001,0.025,5.07,1994,25.0,Serie A,Sampdoria,Italy,LB,WB,9.1,12.8,24.4,0.5,1.1,1.0,0.6,55.1,14.8,0.0
Tommaso Pobega,0.024,0.04,-0.016,1.93,1999,21.0,Serie A,Spezia,Italy,LM,,10.5,8.0,22.8,9.7,1.0,1.0,0.5,48.0,12.8,0.0
Tommy St. Jago,-0.015,-0.014,-0.001,2.62,2000,20.0,Eredivisie,Utrecht,Netherlands,CB,,5.5,7.1,15.4,-6.9,1.4,1.2,0.7,58.1,9.7,0.0
Tomás Pina Isla,-0.029,-0.029,-0.001,3.0,1987,32.0,La Liga,Deportivo Alavés,Spain,CM,,7.8,9.8,20.1,-1.5,1.5,0.9,0.3,51.2,10.2,0.0
Tomás Ribeiro,-0.044,-0.027,-0.017,2.96,1999,21.0,Primeira Liga,Belenenses SAD,Portugal,CB,,7.4,9.6,22.5,-3.4,2.0,1.1,0.4,55.9,13.8,0.0
Tomás Rincón,-0.015,-0.001,-0.014,3.63,1988,32.0,Serie A,Torino,Venezuela,CM,DM,7.7,10.1,20.0,-4.4,1.2,1.3,0.3,55.0,12.0,0.0
Tomás Tavares,-0.043,-0.038,-0.005,1.7,2001,19.0,Primeira Liga,"Farense, Deportivo Alavés",Portugal,RB,RM,9.8,11.3,27.4,-3.6,1.7,1.1,1.2,46.6,15.6,0.0
Tomáš Chorý,-0.042,-0.028,-0.014,0.91,1995,25.0,Belgian Pro League,Zulte Waregem,Czechia,ST,,10.6,7.4,27.0,5.6,0.8,0.8,0.6,53.2,14.1,0.0
Tomáš Holeš,0.051,0.025,0.027,0.0,1993,27.0,"Euros, UEL","Slavia Prague, Czechia",Czechia,DM,"CB, CM",9.8,9.6,21.3,-1.9,1.6,1.5,0.9,58.0,13.6,0.0
Tomáš Hubočan,-0.026,-0.01,-0.016,0.0,1985,34.0,"Euros, UEL","Slovakia, AC Omonia",Slovakia,LB,"CB, RB",8.7,9.9,20.9,-4.1,1.7,1.1,0.7,55.9,12.3,0.0
Tomáš Kalas,0.01,0.003,0.007,0.0,1993,27.0,Euros,Czechia,Czechia,CB,,7.7,8.3,21.1,-3.6,1.2,0.9,0.9,54.5,12.2,0.0
Tomáš Souček,0.101,0.056,0.046,7.37,1995,25.0,"Premier League, Euros","West Ham, Czechia",Czechia,DM,CM,9.1,10.0,22.7,0.7,1.7,1.2,0.4,58.1,14.4,0.0
Tomáš Suslov,-0.06,-0.046,-0.013,1.39,2002,18.0,"Euros, Eredivisie","Groningen, Slovakia",Slovakia,AM,"RW, LW, ST, CM",16.7,9.1,29.6,-7.6,1.1,1.4,2.2,43.7,16.7,0.0
Tomáš Vaclík,0.013,0.016,-0.003,0.67,1989,31.0,"La Liga, Euros, UCL","Sevilla, Czechia",Czechia,GK,,4.7,4.6,23.9,-3.1,0.7,0.6,0.6,50.0,10.6,-0.7
Toni Borevkovic,-0.019,-0.011,-0.008,3.53,1997,23.0,Primeira Liga,Rio Ave,Croatia,CB,,5.3,9.2,16.5,-6.0,2.1,1.1,0.3,56.2,9.8,0.0
Toni Kroos,0.101,0.071,0.031,4.56,1990,30.0,"La Liga, UCL, Euros","Germany, Real Madrid",Germany,CM,"DM, RM, LM",13.2,16.1,12.7,-3.1,1.3,1.2,7.3,52.7,15.3,0.0
Toni Lato,-0.005,0.012,-0.018,0.98,1997,22.0,La Liga,Valencia,Spain,LB,"CB, LM, WB",7.8,8.3,22.8,-1.5,1.3,1.0,1.2,47.3,13.2,0.0
Toni Martínez,-0.013,0.008,-0.021,0.87,1997,23.0,"UCL, Primeira Liga","Famalicão, Porto",Spain,ST,,9.7,7.4,26.0,14.7,0.8,0.8,0.6,55.2,13.6,0.0
Toni Villa,0.001,-0.008,0.009,1.35,1995,25.0,La Liga,Valladolid,Spain,LW,"AM, LM, ST, RM",17.5,12.9,27.3,3.0,0.9,1.3,0.6,42.2,17.3,0.0
