Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Mathieu Cafaro,-0.044,-0.038,-0.006,1.23,1997,24.0,Belgian Pro League,"Standard Liège, Reims",France,CM,"AM, LW, ST, LM",13.6,10.2,29.6,-2.9,1.0,1.2,3.3,46.6,17.3,0.0
Mathieu Maertens,0.005,0.003,0.002,3.33,1995,26.0,Belgian Pro League,OH Leuven,Belgium,AM,"LW, ST, LM, CM",13.5,9.5,28.5,5.3,1.1,1.1,0.6,55.5,15.2,0.0
Mathías Olivera,0.005,-0.034,0.039,3.98,1997,23.0,La Liga,Getafe,Uruguay,LB,"CB, WB",13.7,13.3,27.4,-7.5,1.8,1.6,1.3,50.0,17.1,0.0
Matija Nastasić,-0.017,0.012,-0.029,0.27,1993,28.0,Serie A,Fiorentina,Serbia,CB,,8.4,8.5,20.2,-3.6,1.3,0.9,1.0,52.5,12.5,0.0
Matisse Samoise,0.01,0.005,0.005,2.9,2001,19.0,Belgian Pro League,Gent,Belgium,WB,RM,10.4,10.2,25.4,-8.0,1.2,1.4,0.7,45.1,15.8,0.0
Mato Jajalo,0.014,0.021,-0.007,0.94,1988,33.0,Serie A,Udinese,Bosnia and Herzegovina,CM,DM,10.6,9.3,22.3,-5.1,1.3,1.5,0.8,45.3,13.6,0.0
Matouš Trmal,-0.022,-0.001,-0.021,0.99,1998,22.0,Primeira Liga,Vitória,Czechia,GK,,5.5,5.6,25.9,-3.1,0.7,0.6,0.7,51.3,12.1,3.6
Mats Deijl,-0.079,-0.053,-0.027,1.92,1997,24.0,Eredivisie,Go Ahead Eagles,Netherlands,RB,"LB, RW, RM",8.1,9.7,27.7,0.9,1.0,1.1,0.5,52.4,15.0,0.0
Mats Hummels,0.079,0.029,0.049,3.51,1988,32.0,"Bundesliga, UCL",Borussia Dortmund,Germany,CB,,6.3,8.7,15.2,-5.3,1.5,1.3,0.6,57.3,11.4,0.0
Mats Knoester,-0.057,-0.033,-0.024,2.55,1998,22.0,Eredivisie,Heracles Almelo,Netherlands,CB,LB,8.0,9.5,19.6,-9.2,1.8,1.0,0.4,54.6,12.1,0.0
Mats Köhlert,-0.068,-0.063,-0.005,2.14,1998,23.0,Eredivisie,Willem II,Germany,LW,"LB, RW",12.6,12.8,25.9,-1.8,1.1,1.1,2.4,39.5,16.3,0.0
Mats Rits,0.029,0.036,-0.008,3.55,1993,28.0,"UCL, Belgian Pro League",Club Brugge,Belgium,CM,"LM, RM",10.8,9.0,23.8,-1.8,1.0,0.9,1.5,42.0,14.0,0.0
Mats Seuntjens,-0.109,-0.084,-0.025,1.58,1992,29.0,Eredivisie,Fortuna Sittard,Netherlands,ST,"AM, LW, LM, CM",16.7,12.0,35.0,-0.4,0.5,0.9,4.5,36.0,18.9,0.0
Matt Doherty,0.104,0.086,0.018,1.9,1992,29.0,Premier League,Tottenham Hotspur,Ireland,WB,RB,12.1,9.2,21.4,-5.1,1.3,1.2,0.7,56.6,14.4,0.0
Matt Miazga,0.007,-0.002,0.009,1.21,1995,26.0,La Liga,Deportivo Alavés,United States,CB,,7.5,7.2,21.9,-4.6,1.2,1.0,0.7,65.7,11.8,0.0
Matt Ritchie,-0.014,0.009,-0.023,1.71,1989,31.0,Premier League,Newcastle United,Scotland,LB,,9.7,9.4,25.1,-6.5,1.1,1.1,5.4,47.8,15.4,0.0
Matt Targett,0.062,0.005,0.057,5.33,1995,25.0,Premier League,"Newcastle United, Aston Villa",England,LB,WB,10.0,10.7,25.1,-2.0,1.6,1.5,2.8,61.0,15.8,0.0
Matteo Cancellieri,-0.006,-0.011,0.004,0.3,2002,19.0,Serie A,Hellas Verona,Italy,AM,"CB, WB",10.2,8.8,25.3,1.5,1.0,1.1,1.4,41.6,14.3,0.0
Matteo Darmian,0.03,0.011,0.019,2.42,1989,31.0,"UCL, Serie A",Inter Milan,Italy,WB,,9.2,7.3,21.7,2.9,1.3,1.1,0.8,59.9,13.0,0.0
Matteo Gabbia,0.016,0.015,0.001,0.82,1999,21.0,Serie A,AC Milan,Italy,CB,,6.8,8.4,19.4,-3.6,1.2,0.9,0.8,54.3,12.3,0.0
Matteo Lovato,-0.01,-0.001,-0.009,2.03,2000,21.0,"UCL, Serie A","Atalanta, Cagliari",Italy,CB,CM,5.3,5.9,19.3,-5.6,1.8,1.1,0.5,51.0,10.7,0.0
Matteo Pessina,0.01,0.014,-0.004,2.11,1997,24.0,"UCL, Serie A",Atalanta,Italy,AM,"RW, LW, CM",10.6,10.5,23.4,-10.8,0.9,0.9,0.5,48.6,15.2,0.0
Matteo Politano,0.018,0.006,0.012,2.51,1993,27.0,"Serie A, UEL",Napoli,Italy,RW,RM,13.7,11.3,28.2,3.9,0.9,0.9,2.9,44.7,18.2,0.0
Matteo Ruggeri,-0.002,0.006,-0.009,0.92,2002,19.0,Serie A,Salernitana,Italy,WB,"LB, CB",8.3,8.9,26.3,-4.1,0.8,0.9,1.0,51.9,14.1,0.0
Matthew Lowton,0.028,0.023,0.005,2.84,1989,32.0,Premier League,Burnley,England,RB,RM,9.9,11.2,26.7,-1.5,1.4,1.2,1.3,55.8,15.1,0.0
Matthias Ginter,0.032,0.025,0.008,3.85,1994,27.0,Bundesliga,Borussia Mönchengladbach,Germany,CB,,8.8,10.7,18.2,-7.5,1.3,1.0,0.6,59.7,13.2,0.0
Matthieu Dreyer,-0.016,-0.009,-0.008,1.82,1989,32.0,Ligue 1,Lorient,France,GK,,4.5,4.5,26.9,-3.1,0.5,0.5,0.6,52.6,10.5,10.3
Matthieu Udol,-0.025,-0.008,-0.017,1.21,1996,25.0,Ligue 1,Metz,France,CB,"LB, LM",9.2,9.5,21.8,-0.6,2.0,1.2,1.1,58.5,12.6,0.0
Matthijs de Ligt,0.096,0.018,0.078,5.64,1999,21.0,"UCL, Serie A",Juventus,Netherlands,CB,,4.8,6.1,14.0,2.8,1.2,0.9,0.3,60.5,9.5,0.0
Mattia Aramu,-0.045,-0.035,-0.01,2.19,1995,26.0,Serie A,Venezia,Italy,AM,"RW, LW, ST, RM, CM",14.3,10.7,29.8,-0.9,0.7,0.8,6.5,39.3,18.3,0.0
Mattia Bani,0.012,-0.003,0.015,1.8,1993,27.0,Serie A,Genoa,Italy,CB,,6.4,7.0,22.9,-8.4,1.3,1.0,0.6,57.1,12.1,0.0
Mattia Caldara,-0.054,-0.008,-0.047,2.64,1994,27.0,Serie A,Venezia,Italy,CB,RB,6.4,7.2,18.0,-6.7,2.0,1.1,0.5,49.3,10.2,0.0
Mattia De Sciglio,0.033,0.021,0.012,1.91,1992,28.0,"UCL, Serie A",Juventus,Italy,LB,"RB, WB",9.9,9.1,21.7,1.0,1.2,1.3,1.1,56.2,14.0,0.0
Mattia Destro,0.005,0.012,-0.007,2.48,1991,30.0,Serie A,Genoa,Italy,ST,,10.9,6.8,32.3,2.6,0.5,0.5,0.5,38.5,14.5,0.0
Mattia Perin,0.024,0.011,0.013,0.63,1992,28.0,"UCL, Serie A",Juventus,Italy,GK,,6.5,6.4,22.3,-3.1,0.8,0.7,0.9,50.0,11.3,3.3
Mattia Viti,0.013,-0.008,0.02,2.22,2002,19.0,Serie A,Empoli,Italy,CB,LB,5.7,7.3,18.5,-5.1,1.6,1.1,0.7,48.0,10.2,0.0
Mattia Zaccagni,0.018,0.003,0.015,3.12,1995,26.0,"Serie A, UEL","Lazio, Hellas Verona",Italy,LW,"AM, RW, LM",14.4,10.6,25.5,5.9,1.1,1.0,1.4,46.3,16.1,0.0
Mattias Johansson,-0.025,-0.011,-0.014,0.0,1992,29.0,UEL,Legia Warsaw,Sweden,WB,CB,10.5,8.7,22.7,-4.1,1.3,1.5,0.9,57.3,13.5,0.0
Mattias Svanberg,-0.033,-0.043,0.009,2.91,1999,22.0,Serie A,Bologna,Sweden,CM,DM,10.3,10.0,25.5,1.4,1.1,0.8,1.8,44.0,14.8,0.0
Mattijs Branderhorst,-0.103,-0.038,-0.065,1.84,1993,27.0,Eredivisie,NEC Nijmegen,Netherlands,GK,,3.1,2.9,28.7,-3.1,0.3,0.3,0.4,59.9,10.0,2.9
Matty Cash,0.035,0.01,0.025,5.59,1997,23.0,Premier League,Aston Villa,Poland,RB,WB,8.6,9.5,28.2,3.1,1.5,1.5,1.0,48.8,16.5,0.0
Mattéo Guendouzi,0.05,0.007,0.043,5.56,1999,22.0,"UEL, Ligue 1",Marseille,France,CM,"AM, DM, RM",13.6,14.6,18.1,-2.6,0.7,1.1,0.7,44.7,15.3,0.0
Matz Sels,0.016,-0.002,0.017,5.03,1992,29.0,Ligue 1,Strasbourg,Belgium,GK,,2.9,2.4,24.7,-3.1,0.3,0.3,0.5,61.5,8.3,9.9
Matías Dituro,0.092,0.011,0.081,7.14,1987,34.0,La Liga,Celta Vigo,Argentina,GK,,2.9,2.5,31.4,-3.1,0.3,0.3,0.4,59.0,11.9,-0.7
Matías Vecino,0.06,0.052,0.008,0.7,1991,29.0,"UCL, Serie A",Inter Milan,Uruguay,CM,DM,10.0,10.2,24.1,-4.9,1.1,1.1,0.9,52.8,14.5,0.0
Matías Viña,0.026,0.008,0.018,2.49,1997,23.0,Serie A,Roma,Uruguay,LB,"LW, WB",8.7,10.1,22.6,-6.1,1.4,1.6,1.0,48.0,13.9,0.0
Matúš Bero,-0.086,-0.069,-0.018,1.6,1995,25.0,Eredivisie,Vitesse,Slovakia,CM,RM,10.5,8.6,28.2,-13.0,0.9,0.9,0.7,39.6,15.5,0.0
Matěj Vydra,0.042,0.045,-0.003,1.15,1992,29.0,Premier League,Burnley,Czechia,ST,,10.9,7.6,26.4,-6.8,0.7,1.0,0.8,34.7,13.7,0.0
Mauricio Lemos,-0.047,-0.027,-0.02,1.03,1995,25.0,Belgian Pro League,Beerschot Wilrijk,Uruguay,CB,,7.2,6.6,23.1,-0.0,1.4,1.0,1.1,63.8,11.2,0.0
Mauro Arambarri,-0.043,-0.062,0.018,2.81,1995,25.0,La Liga,Getafe,Uruguay,CM,RM,9.8,10.1,26.1,-8.8,1.2,1.3,4.3,50.6,15.7,0.0
Mauro Icardi,0.052,0.052,-0.0,1.82,1993,28.0,"UCL, Ligue 1",Paris Saint-Germain,Argentina,ST,,9.0,5.3,24.1,-9.9,0.9,0.7,0.6,46.2,11.6,0.0
Mauro Júnior,0.01,0.016,-0.006,3.1,1999,22.0,"UEL, Eredivisie",PSV,Brazil,LB,"AM, RW, RB",10.4,10.2,22.3,-3.8,1.2,1.6,2.0,54.3,15.8,0.0
Mavis Tchibota,-0.023,-0.019,-0.004,0.0,1996,25.0,UEL,Ludogorets,Republic of Congo,LW,,9.7,9.3,25.9,-4.1,1.0,1.1,1.0,44.0,14.1,0.0
Max Aarons,-0.042,-0.03,-0.012,3.07,2000,21.0,Premier League,Norwich City,England,RB,WB,9.4,12.6,24.4,-7.0,1.0,1.4,0.8,31.4,14.7,0.0
Max Christiansen,-0.075,-0.03,-0.045,1.66,1996,24.0,Bundesliga,Greuther Fürth,Germany,CM,"DM, LM",9.3,9.2,20.2,-5.1,2.5,1.1,0.5,50.9,11.3,0.0
Max Kilman,0.079,0.012,0.067,5.35,1997,24.0,Premier League,Wolves,England,CB,,4.6,8.3,16.4,-3.5,1.5,1.0,0.4,59.5,9.9,0.0
Max Kruse,0.079,0.065,0.015,4.76,1988,33.0,Bundesliga,"Wolfsburg, Union Berlin",Germany,ST,"AM, LW, CM",16.3,10.9,28.2,-1.6,0.5,0.4,1.9,41.6,15.6,0.0
Max Svensson,-0.075,-0.067,-0.009,1.55,1998,23.0,Eredivisie,Willem II,Sweden,LW,"AM, ST, CM",12.2,8.5,32.7,-14.3,0.7,0.7,1.4,36.6,15.2,0.0
Maxence Caqueret,0.042,0.0,0.042,3.96,2000,21.0,"UEL, Ligue 1",Lyon,France,DM,"RM, CM",10.1,9.7,19.5,-6.5,1.6,1.6,1.0,50.7,13.5,0.0
Maxence Lacroix,-0.067,0.004,-0.07,2.19,2000,21.0,"Bundesliga, UCL",Wolfsburg,France,CB,,6.2,9.0,19.0,-11.4,2.0,1.1,0.6,58.9,12.2,0.0
Maxi Gómez,-0.032,-0.032,0.0,2.24,1996,24.0,La Liga,Valencia,Uruguay,ST,,14.3,7.0,31.2,-1.7,0.5,0.5,1.2,54.0,14.6,0.0
Maxim Leitsch,0.024,-0.005,0.029,2.41,1998,23.0,Bundesliga,VFL Bochum,Germany,CB,LM,6.3,8.4,19.3,-3.5,1.5,0.8,0.6,53.8,10.7,0.0
Maxime Busi,-0.033,-0.014,-0.019,1.47,1999,21.0,Ligue 1,Reims,Belgium,RB,"LB, CB, WB",11.0,11.7,23.9,-1.0,1.2,1.1,0.8,44.0,14.2,0.0
Maxime D'Arpino,-0.064,-0.041,-0.022,2.11,1996,25.0,Belgian Pro League,Oostende,France,CM,RM,12.0,14.1,28.1,7.4,1.5,1.7,6.2,48.8,17.6,0.0
Maxime Estève,-0.046,-0.011,-0.035,1.92,2002,19.0,Ligue 1,Montpellier,France,CB,,5.1,6.2,18.0,-7.4,1.2,1.0,0.6,52.6,9.2,0.0
Maxime Gonalons,-0.035,-0.02,-0.016,1.74,1989,32.0,La Liga,Granada,France,CM,"CB, DM, LM",10.6,10.9,20.2,-4.6,1.2,1.5,0.5,59.9,12.2,0.0
Maxime Le Marchand,0.033,0.02,0.014,1.41,1989,31.0,Ligue 1,Strasbourg,France,CB,,6.8,7.6,17.6,0.5,1.3,1.0,0.7,54.1,11.0,0.0
Maxime Lestienne,-0.009,-0.013,0.004,0.35,1992,29.0,Belgian Pro League,Standard Liège,Belgium,LW,LM,12.3,9.1,24.9,-6.1,1.1,1.0,1.7,46.2,14.3,0.0
Maxime Lopez,0.055,0.032,0.023,5.28,1997,23.0,Serie A,Sassuolo,France,DM,CM,12.4,13.9,13.6,-0.5,1.4,1.2,0.3,51.0,12.7,0.0
Maximilian Arnold,0.005,0.015,-0.009,4.26,1994,27.0,"Bundesliga, UCL",Wolfsburg,Germany,CM,DM,10.1,10.5,22.2,7.0,1.1,0.8,7.2,55.1,15.2,0.0
Maximilian Bauer,-0.069,-0.026,-0.043,1.47,2000,21.0,Bundesliga,Greuther Fürth,Germany,CB,ST,6.3,6.5,19.3,-4.1,1.4,0.9,0.5,55.3,10.8,0.0
Maximilian Eggestein,0.005,-0.014,0.019,3.12,1996,24.0,Bundesliga,Freiburg,Germany,CM,DM,10.1,10.4,25.7,-3.5,1.3,1.2,0.7,48.1,14.3,0.0
Maximilian Hofmann,-0.022,-0.001,-0.021,0.0,1993,27.0,UEL,Rapid Wien,Austria,CB,,8.6,9.7,22.9,0.5,1.3,1.3,1.0,55.5,13.9,0.0
Maximilian Mittelstädt,-0.008,-0.025,0.016,1.98,1997,24.0,Bundesliga,Hertha Berlin,Germany,LB,"LW, LM, WB",12.4,12.3,27.7,-4.6,2.2,1.7,1.6,47.7,16.8,0.0
Maximilian Philipp,-0.022,-0.024,0.002,1.18,1994,27.0,"Bundesliga, UCL",Wolfsburg,Germany,AM,"RW, CM",12.7,8.4,25.9,-3.9,0.8,1.0,1.7,38.7,14.0,0.0
Maximilian Ullmann,-0.033,-0.011,-0.022,0.28,1996,25.0,"Serie A, UEL","Venezia, Rapid Wien",Austria,LB,WB,8.5,8.9,26.4,-4.1,1.0,0.8,0.8,47.8,13.6,0.0
Maximilian Wittek,-0.108,-0.099,-0.009,1.26,1995,25.0,Eredivisie,Vitesse,Germany,WB,"LB, LW, LM",11.0,10.0,27.3,-12.2,1.3,1.4,9.8,45.4,18.8,0.0
Maximilian Wöber,-0.032,-0.008,-0.024,0.0,1998,23.0,UCL,RB Salzburg,Austria,CB,,9.1,10.0,21.3,-1.0,1.5,1.0,2.0,46.7,12.8,0.0
Maximiliano Caufriez,-0.038,-0.029,-0.009,0.4,1997,24.0,"Belgian Pro League, UEL","Sint-Truiden, Spartak Moscow",Belgium,CB,,7.5,8.4,21.6,-4.6,1.4,0.9,0.8,53.5,11.6,0.0
Maxwel Cornet,0.055,0.049,0.006,3.29,1996,24.0,Premier League,"Lyon, Burnley",Côte d'Ivoire,ST,"LW, LM",9.4,7.3,31.4,9.9,0.8,0.7,1.7,39.7,14.9,0.0
Maya Yoshida,-0.01,0.018,-0.028,2.4,1988,32.0,Serie A,Sampdoria,Japan,CB,,6.9,8.1,18.0,1.9,1.4,0.7,0.6,58.1,10.4,0.0
Maycon,0.013,0.012,0.001,0.0,1997,24.0,UCL,Shakhtar Donetsk,Brazil,DM,CM,9.1,9.7,17.6,-4.1,1.4,0.9,2.9,52.6,12.8,0.0
Mbaye Diagne,-0.003,0.007,-0.009,0.0,1991,29.0,UEL,Galatasaray,Senegal,ST,,10.9,8.7,25.3,-9.2,0.9,0.9,1.0,52.6,14.8,0.0
Mbwana Samatta,0.025,0.012,0.012,1.85,1992,28.0,"Belgian Pro League, UEL",Antwerp,Tanzania,ST,"AM, RW, LW",11.6,7.9,29.7,5.5,0.7,0.5,0.5,43.8,14.9,0.0
Mees Hilgers,-0.037,-0.025,-0.011,2.0,2001,20.0,Eredivisie,Twente,Netherlands,CB,RB,6.1,8.1,19.7,-1.5,1.3,1.8,0.5,48.6,11.1,0.0
Mees Hoedemakers,-0.063,-0.028,-0.036,2.16,1998,23.0,Eredivisie,Cambuur,Netherlands,CM,DM,9.8,10.9,23.8,7.4,1.7,1.4,2.2,39.8,14.2,0.0
Mees de Wit,-0.032,-0.045,0.013,2.66,1998,23.0,Eredivisie,Zwolle,Netherlands,WB,"LB, CB, RB, LW, LM",11.6,13.8,22.2,8.0,1.1,1.4,1.7,53.6,14.7,0.0
Mehdi Bourabia,-0.017,0.002,-0.019,0.35,1991,29.0,Serie A,Spezia,Morocco,DM,CM,9.8,8.8,22.5,2.0,1.1,0.9,1.0,48.7,13.4,0.0
Mehdi Carcela,-0.041,-0.038,-0.003,0.67,1989,32.0,Belgian Pro League,Standard Liège,Morocco,RW,"AM, LW, ST, LM, RM",13.3,10.9,27.9,-2.0,1.2,1.0,1.6,47.8,16.5,0.0
Mehdi Taremi,0.204,0.186,0.018,7.1,1992,29.0,"UCL, Primeira Liga",Porto,Iran,ST,LW,14.2,7.9,27.7,-10.9,0.7,0.4,0.5,45.0,15.4,0.0
Mehmet Topal,-0.027,-0.004,-0.023,0.0,1986,35.0,UCL,Beşiktaş,Turkey,DM,CM,9.3,9.0,22.2,-4.1,1.0,1.1,1.0,53.3,12.5,0.0
Melayro Bogarde,-0.051,-0.045,-0.007,0.24,2002,19.0,Eredivisie,Groningen,Netherlands,DM,AM,9.2,9.1,24.3,-3.1,1.2,1.2,1.0,41.3,13.7,0.0
Melle Meulensteen,-0.078,-0.035,-0.043,2.27,1999,22.0,Eredivisie,RKC Waalwijk,Netherlands,CB,,6.8,9.5,19.0,-2.9,1.6,1.0,0.4,55.1,10.9,0.0
Melvin Bard,0.038,0.021,0.016,4.35,2000,20.0,Ligue 1,Nice,France,LB,,8.4,11.0,21.1,2.4,1.7,1.3,0.8,54.6,14.8,0.0
Memphis,0.072,0.068,0.004,3.58,1994,27.0,"La Liga, UCL",Barcelona,Netherlands,ST,LW,13.6,9.6,29.1,-2.6,0.5,0.5,5.2,43.3,19.7,0.0
Mergim Berisha,0.0,0.004,-0.004,0.0,1998,23.0,UEL,Fenerbahçe,Germany,ST,,10.0,8.2,25.8,-1.5,0.8,1.0,1.5,37.9,13.7,0.0
Merih Demiral,0.047,0.01,0.036,3.34,1998,23.0,"Serie A, UEL",Atalanta,Turkey,CB,,3.7,4.2,16.5,-8.8,2.3,1.0,0.3,66.0,8.8,0.0
Mert Müldür,-0.01,-0.0,-0.01,2.68,1999,22.0,Serie A,Sassuolo,Turkey,RB,"LB, LW",7.1,11.2,21.5,-5.6,1.2,1.5,0.5,41.6,13.2,0.0
Mert Yandaş,-0.001,0.006,-0.007,0.0,1994,26.0,UEL,Fenerbahçe,Turkey,CM,,10.2,10.0,23.3,-0.0,1.1,1.1,1.3,50.0,14.2,0.0
Merveille Bokadi,-0.025,-0.026,0.001,1.77,1992,29.0,Belgian Pro League,Standard Liège,DR Congo,CM,"CB, DM, LM",8.0,7.9,20.6,-10.5,1.5,0.8,0.6,58.1,11.3,0.0
Meschak Elia,-0.008,-0.006,-0.002,0.0,1997,23.0,UCL,Young Boys,DR Congo,ST,RW,11.0,9.1,25.1,-5.3,1.0,0.8,1.2,45.3,13.8,0.0
Mexer,-0.048,-0.002,-0.046,1.25,1988,32.0,Ligue 1,Bordeaux,Mozambique,CB,,6.3,6.4,19.2,0.5,1.4,0.9,0.6,48.2,11.1,0.0
Michael Amir Murillo,0.08,0.06,0.02,4.76,1996,25.0,Belgian Pro League,Anderlecht,Panama,RB,,8.9,10.2,23.7,-11.9,1.5,1.4,0.6,54.8,15.5,0.0
Michael Breij,-0.048,-0.028,-0.019,1.43,1997,24.0,Eredivisie,Cambuur,Netherlands,CM,"RW, ST, LM, RM",11.8,11.2,26.7,-3.3,0.9,1.0,0.6,36.3,14.4,0.0
Michael Esser,-0.003,-0.002,-0.001,0.37,1987,33.0,Bundesliga,VFL Bochum,Germany,GK,,8.0,7.8,25.5,-3.1,0.9,0.8,1.3,51.3,13.8,0.2
Michael Frey,0.04,0.039,0.001,4.26,1994,27.0,"Belgian Pro League, UEL",Antwerp,Switzerland,ST,,11.2,6.8,34.1,17.9,0.5,0.9,0.4,50.9,16.1,0.0
Michael Gregoritsch,-0.023,-0.004,-0.018,1.69,1994,27.0,Bundesliga,Augsburg,Austria,ST,AM,9.7,8.6,30.4,12.6,0.7,0.8,1.4,59.5,15.0,0.0
Michael Keane,0.046,0.008,0.038,4.84,1993,28.0,Premier League,Everton,England,CB,,5.4,7.6,20.6,5.8,1.9,1.0,0.6,59.7,10.9,0.0
Michael Ngadeu-Ngadjui,-0.005,-0.001,-0.004,3.38,1990,30.0,Belgian Pro League,Gent,Cameroon,CB,,5.2,6.0,16.8,-6.2,1.4,0.9,0.4,60.2,9.1,0.0
Michael Olise,0.04,0.03,0.01,1.93,2001,19.0,Premier League,Crystal Palace,France,RW,RM,14.3,13.7,28.1,-1.5,0.8,1.3,1.8,41.7,17.9,0.0
Michael Pinto,-0.058,-0.056,-0.001,1.45,1993,28.0,Eredivisie,Sparta Rotterdam,Luxembourg,LB,"LM, WB",11.2,11.9,23.8,-3.6,1.4,1.5,0.6,56.2,14.3,0.0
Michael Svoboda,-0.031,0.002,-0.034,1.42,1998,22.0,Serie A,Venezia,Austria,CB,RB,6.8,9.1,19.9,-8.4,1.0,1.2,0.6,49.4,11.5,0.0
Michael de Leeuw,-0.045,-0.032,-0.013,2.12,1986,34.0,Eredivisie,Groningen,Netherlands,ST,"AM, RW, CM",9.4,6.0,27.6,-6.0,0.9,0.9,0.6,51.5,11.3,0.0
Michail Antonio,0.105,0.087,0.019,6.5,1990,31.0,"Premier League, UEL",West Ham,Jamaica,ST,,16.2,7.3,39.1,-5.0,0.4,0.8,0.6,44.0,18.8,0.0
Michal Sadílek,-0.046,-0.032,-0.014,2.67,1999,22.0,Eredivisie,Twente,Czechia,DM,"LB, LM, CM",9.3,12.7,22.5,-3.5,1.6,1.4,4.7,48.6,14.8,0.0
Michal Sáček,-0.02,-0.014,-0.006,0.0,1996,24.0,UEL,Sparta Prague,Czechia,DM,,10.4,8.3,24.7,-4.6,1.2,1.0,0.9,47.2,13.6,0.0
Michaël Heylen,-0.081,-0.038,-0.043,0.68,1994,27.0,Eredivisie,Sparta Rotterdam,Belgium,CB,,7.4,7.6,20.8,-4.6,1.3,0.9,0.8,50.0,11.4,0.0
Michel Aebischer,-0.027,-0.01,-0.016,0.52,1997,24.0,"UCL, Serie A","Bologna, Young Boys",Switzerland,CM,"RW, DM, RM",10.1,10.3,21.8,-4.6,1.4,1.0,2.2,44.3,13.6,0.0
Michel Vlap,0.002,0.002,0.0,3.4,1997,24.0,Eredivisie,Twente,Netherlands,AM,"DM, LM, CM",16.2,9.9,24.4,-10.9,0.7,1.2,0.9,50.0,14.0,0.0
Michel-Ange Balikwisha,-0.018,-0.002,-0.016,2.18,2001,20.0,"Belgian Pro League, UEL",Antwerp,Belgium,LW,"AM, RW, ST, LM",15.8,11.7,24.6,3.0,1.1,1.3,0.9,42.5,14.7,0.0
Michiel Jonckheere,-0.038,-0.027,-0.012,0.3,1990,31.0,Belgian Pro League,Kortrijk,Belgium,CM,"DM, ST",11.1,9.8,22.4,-3.1,1.2,1.0,1.0,42.9,13.2,0.0
Michiel Kramer,-0.044,-0.039,-0.006,2.39,1988,32.0,Eredivisie,RKC Waalwijk,Netherlands,ST,,10.0,6.5,27.5,12.0,0.5,0.4,0.5,53.6,11.4,0.0
Michy Batshuayi,-0.026,-0.005,-0.021,0.0,1993,27.0,UCL,Beşiktaş,Belgium,ST,,10.3,7.6,24.8,-11.0,0.8,0.9,0.9,46.8,13.2,0.0
Mickael Malsa,-0.002,0.026,-0.028,1.56,1995,25.0,La Liga,Levante,Martinique,CM,"DM, ST",10.2,9.2,21.7,-3.5,1.3,1.3,0.6,42.5,13.0,0.0
Mickael Nade,-0.055,-0.023,-0.032,2.48,1999,22.0,Ligue 1,Saint-Étienne,France,CB,,5.7,7.1,19.2,-5.3,1.9,1.2,0.5,62.9,10.4,0.0
Mickaël Cuisance,-0.028,0.0,-0.028,1.09,1999,21.0,Serie A,"Venezia, Bayern Munich",France,CM,"AM, RM, LM",10.9,8.4,25.3,-6.1,1.2,1.0,1.4,50.0,13.9,0.0
Mickaël Tirpan,-0.117,-0.067,-0.05,0.99,1993,27.0,Eredivisie,Fortuna Sittard,Belgium,RB,WB,10.2,11.9,28.6,-7.9,1.7,1.2,1.9,53.9,17.1,0.0
Micky van de Ven,0.011,0.01,0.001,0.28,2001,20.0,Bundesliga,Wolfsburg,Netherlands,LB,CB,8.7,8.9,22.9,-3.1,1.1,1.2,1.0,55.7,13.0,0.0
Miguel,-0.017,-0.017,-0.001,1.04,1999,21.0,La Liga,Deportivo Alavés,Spain,ST,"AM, LW, RM",12.8,8.4,28.4,-7.1,0.7,0.8,0.7,35.3,14.9,0.0
Miguel Almirón,-0.024,-0.027,0.003,2.06,1994,27.0,Premier League,Newcastle United,Paraguay,RW,"AM, LW, RM, CM",13.1,10.6,24.7,-6.2,1.2,1.5,0.6,41.9,13.8,0.0
Miguel Falé,-0.009,0.0,-0.009,0.33,2004,17.0,"Primeira Liga, UEL",Braga,Portugal,RW,"AM, CB, LW, ST, CM",11.0,8.8,25.5,-6.5,0.9,0.9,1.0,41.8,14.3,0.0
Miguel Gutiérrez,0.021,0.028,-0.007,0.4,2001,20.0,"La Liga, UCL",Real Madrid,Spain,LB,,8.6,9.9,20.6,-3.1,1.0,1.1,1.0,48.8,13.4,0.0
Miguel Sousa,-0.031,-0.016,-0.015,0.32,1998,22.0,Primeira Liga,Marítimo,Portugal,AM,DM,10.6,10.2,25.1,-3.6,0.9,1.0,2.5,51.3,15.4,0.0
Miguel Trauco,-0.039,-0.02,-0.019,1.22,1992,28.0,Ligue 1,Saint-Étienne,Peru,LB,"LM, WB",7.6,9.0,25.1,-0.6,1.5,1.3,1.6,48.3,14.9,0.0
Miguel Veloso,-0.001,-0.004,0.003,1.85,1986,35.0,Serie A,Hellas Verona,Portugal,CM,,11.4,12.3,21.8,-5.6,0.9,1.0,4.9,52.4,14.6,0.0
Miha Blažič,-0.033,-0.012,-0.022,0.0,1993,28.0,UEL,Ferencváros,Slovenia,CB,,7.6,8.0,22.3,-3.6,1.2,0.9,1.2,50.0,13.1,0.0
