Player,MBAPPE,O-MBAPPE,D-MBAPPE,eLPA,Born,Age,Competition,Team,Nation,Primary Position,Secondary Positions,SCA%,PRG%,TO%,FIN%,INT%,TKL%,SP%,AER%,USG%,DENY%
Jonathan Bolingi,-0.052,-0.046,-0.006,2.09,1994,23.0,Belgian Pro League,Excel Mouscron,DR Congo,ST,LW,12.7,9.7,32.4,1.1,1.0,1.0,0.5,56.3,16.2,0.0
Jonathan Buatu Mananga,-0.046,-0.019,-0.026,1.16,1993,23.0,Belgian Pro League,Waasland-Beveren,Angola,CB,,5.5,6.0,19.4,-0.1,1.0,1.2,0.6,54.9,8.3,0.0
Jonathan Cafu,0.015,0.011,0.005,0.94,1991,26.0,Ligue 1,Bordeaux,Brazil,LW,"AM, RW",13.6,10.0,26.4,0.3,1.3,1.2,1.0,45.4,15.8,0.0
Jonathan Calleri,-0.066,-0.051,-0.014,2.76,1993,23.0,La Liga,Las Palmas,Argentina,ST,,11.3,6.8,35.9,-18.6,0.5,0.7,0.4,45.1,14.9,0.0
Jonathan Delaplace,-0.027,-0.02,-0.007,0.69,1986,31.0,Ligue 1,Caen,France,CM,RM,12.1,9.0,25.0,-1.6,1.2,1.2,0.8,44.7,13.4,0.0
Jonathan Hogg,0.015,-0.008,0.023,3.59,1988,28.0,Premier League,Huddersfield Town,England,DM,CM,9.5,11.1,17.7,-1.6,2.2,2.1,0.4,51.5,11.2,0.0
Jonathan Ikone,-0.031,-0.027,-0.003,1.15,1998,19.0,Ligue 1,Montpellier,France,AM,"RW, LW, RM",12.7,10.8,30.0,0.8,0.9,1.1,1.4,40.5,15.1,0.0
Jonathan Legear,-0.026,-0.027,0.001,1.94,1987,30.0,Belgian Pro League,Sint-Truiden,Belgium,RW,"LW, LM",13.0,8.3,37.1,-6.2,0.8,0.9,4.5,42.2,16.8,0.0
Jonathan Martins Pereira,0.012,-0.003,0.015,1.68,1986,31.0,Ligue 1,Guingamp,France,RB,,10.5,9.8,22.0,-1.1,2.2,1.4,1.1,59.9,13.5,0.0
Jonathan Pitroipa,-0.034,-0.028,-0.007,0.53,1986,31.0,Belgian Pro League,Antwerp,Burkina Faso,AM,"ST, CM",13.1,10.0,25.4,-3.9,1.1,1.0,2.7,45.3,13.7,0.0
Jonathan Rivierez,-0.063,-0.021,-0.042,1.88,1989,28.0,Ligue 1,Metz,Martinique,RB,"LB, CB",8.1,7.8,22.4,-0.6,1.5,2.1,1.6,48.8,11.7,0.0
Jonathan Sabbatini,-0.008,-0.002,-0.007,0.0,1988,29.0,UEL,Lugano,Uruguay,CM,RM,11.1,10.0,24.3,-1.1,1.2,1.5,0.9,55.7,13.9,0.0
Jonathan Schmid,-0.007,-0.012,0.006,1.97,1990,27.0,Bundesliga,Augsburg,France,RW,"DM, RB, RM, WB",10.4,8.0,26.7,-7.5,0.9,1.1,4.2,50.6,14.9,0.0
Jonathan Silva,-0.026,-0.01,-0.016,0.13,1994,23.0,"UCL, Serie A","Roma, Sporting CP",Argentina,LB,,7.6,9.0,24.3,-0.1,1.3,1.4,1.8,51.1,13.3,0.0
Jonathan Tah,0.062,0.015,0.047,4.51,1996,21.0,Bundesliga,Bayer Leverkusen,Germany,CB,,5.8,8.6,16.6,-2.1,1.4,1.4,0.4,62.2,10.1,0.0
Jonathan Viera,-0.013,0.005,-0.018,2.56,1989,27.0,La Liga,Las Palmas,Spain,AM,"LM, CM",22.2,17.1,23.4,-1.8,0.8,1.2,3.4,41.7,18.4,0.0
Jonathan de Guzmán,-0.013,-0.007,-0.006,1.4,1987,29.0,Bundesliga,Eintracht Frankfurt,Netherlands,CM,DM,11.0,12.7,25.2,-4.8,1.2,1.3,3.9,49.2,15.1,0.0
Jonathas,-0.004,-0.004,-0.0,0.85,1989,28.0,Bundesliga,Hannover 96,Brazil,ST,,10.8,7.9,28.6,-0.1,0.8,1.0,0.8,42.9,14.2,0.0
Jonjo Shelvey,0.028,0.023,0.005,3.63,1992,25.0,Premier League,Newcastle United,England,CM,"DM, RM",12.9,14.8,27.9,-5.9,1.2,1.1,3.9,54.9,17.8,0.0
Jonjoe Kenny,-0.025,0.004,-0.03,1.91,1997,20.0,"Premier League, UEL",Everton,England,RB,"LB, WB",7.6,9.3,26.5,-0.1,1.5,1.8,0.7,54.4,14.3,0.0
Jonny Castro,0.026,0.026,-0.0,5.09,1994,23.0,La Liga,Celta Vigo,Spain,LB,CB,9.4,11.1,20.2,1.3,2.4,2.0,0.5,50.9,13.2,0.0
Jonny Evans,0.025,0.013,0.012,3.58,1988,29.0,Premier League,West Bromwich Albion,Northern Ireland,CB,,7.1,7.9,19.6,-0.1,1.8,1.0,0.8,57.9,10.6,0.0
Jony,-0.013,-0.009,-0.005,0.28,1991,26.0,La Liga,Málaga,Spain,LW,LM,10.8,10.2,29.0,-1.1,1.2,1.1,2.6,48.8,15.9,0.0
Jonás Ramalho,-0.005,0.006,-0.011,3.09,1993,24.0,La Liga,Girona,Spain,CB,,5.2,6.7,23.1,-6.6,1.4,0.9,0.8,55.8,10.7,0.0
Jordan Amavi,0.046,0.017,0.029,3.81,1994,23.0,"UEL, Ligue 1",Marseille,France,LB,WB,7.5,9.7,22.4,-3.5,1.9,1.6,0.8,65.1,13.9,0.0
Jordan Ayew,0.002,-0.001,0.003,3.99,1991,25.0,Premier League,Swansea City,Ghana,ST,"AM, LW",16.9,8.6,30.0,-1.6,1.0,1.9,1.0,33.2,16.5,0.0
Jordan Botaka,-0.03,-0.035,0.005,2.69,1993,24.0,Belgian Pro League,Sint-Truiden,DR Congo,LW,"RW, RB, ST, LM, RM",11.1,8.0,32.9,-6.3,0.9,0.8,1.1,52.1,12.8,0.0
Jordan Ferri,0.024,0.027,-0.003,1.0,1992,25.0,"UEL, Ligue 1",Lyon,France,CM,"AM, DM, ST, LM, RM",11.7,13.5,18.8,-2.1,1.0,1.4,0.9,50.0,13.2,0.0
Jordan Henderson,0.069,0.046,0.023,4.15,1990,27.0,"Premier League, UCL",Liverpool,England,CM,DM,8.5,11.8,18.4,-1.0,1.4,1.4,1.2,59.0,13.9,0.0
Jordan Ikoko,-0.03,-0.006,-0.025,2.8,1994,23.0,Ligue 1,Guingamp,DR Congo,RB,LB,8.6,10.5,22.1,-4.4,1.7,1.2,0.7,50.7,12.2,0.0
Jordan Lotiès,-0.076,-0.024,-0.052,2.09,1984,32.0,Belgian Pro League,Eupen,France,CB,ST,5.5,5.9,20.8,3.6,1.7,1.1,0.4,57.2,8.4,0.0
Jordan Lotomba,-0.009,-0.005,-0.005,0.0,1998,18.0,UEL,Young Boys,Switzerland,LB,,8.3,8.1,23.9,-0.1,1.2,1.2,1.5,47.8,12.8,0.0
Jordan Lukaku,0.035,0.025,0.009,2.25,1994,23.0,"Serie A, UEL",Lazio,Belgium,WB,"LB, ST",9.9,8.9,25.9,-2.9,1.1,1.0,0.8,43.0,14.4,0.0
Jordan Marié,-0.039,-0.016,-0.022,2.05,1991,25.0,Ligue 1,Dijon,France,CM,"DM, RM",9.5,8.7,20.9,-2.0,1.7,1.6,0.5,42.8,11.6,0.0
Jordan Nkololo,0.012,0.012,0.001,0.63,1992,24.0,Ligue 1,Caen,DR Congo,RM,,13.0,8.9,26.3,-7.9,0.9,1.2,1.2,42.4,14.4,0.0
Jordan Pickford,0.051,0.012,0.039,6.08,1994,23.0,"Premier League, UEL",Everton,England,GK,,3.2,2.7,38.9,0.4,0.4,0.3,0.6,63.4,14.1,3.0
Jordan Torunarigha,0.031,0.009,0.023,1.08,1997,19.0,"Bundesliga, UEL",Hertha Berlin,Germany,CB,"LB, LW, CM",7.2,8.1,21.5,0.4,2.3,1.7,0.7,58.8,12.6,0.0
Jordan Veretout,0.035,0.013,0.021,5.32,1993,24.0,Serie A,Fiorentina,France,CM,"DM, LM",13.1,13.7,21.0,13.3,1.1,1.3,4.4,46.5,15.2,0.0
Jordi Alba,0.145,0.092,0.054,6.83,1989,28.0,"La Liga, UCL",Barcelona,Spain,LB,,8.5,7.8,16.2,-0.1,2.0,1.4,0.5,45.1,12.1,0.0
Jordi Amat,-0.002,0.011,-0.013,2.79,1992,25.0,La Liga,Real Betis,Indonesia,CB,"DM, CM",6.5,8.7,14.0,-1.6,1.6,1.2,0.4,49.5,9.9,0.0
Jordi Vanlerberghe,-0.034,-0.012,-0.022,0.3,1996,21.0,Belgian Pro League,Club Brugge,Belgium,CM,,9.2,8.7,23.7,-0.1,1.3,1.3,0.9,53.3,13.2,0.0
Jordon Ibe,-0.023,0.003,-0.026,2.42,1995,21.0,Premier League,Bournemouth,England,RW,"AM, RM, LM",14.6,11.6,30.3,-4.0,0.8,0.9,4.0,39.5,16.4,0.0
Jordy Clasie,0.046,0.043,0.002,1.75,1991,26.0,Belgian Pro League,Club Brugge,Netherlands,CM,"CB, DM, ST",9.3,12.4,20.3,-1.6,1.4,1.5,0.6,44.8,12.7,0.0
Jorge,0.018,0.011,0.007,2.92,1996,21.0,"UCL, Ligue 1",Monaco,Brazil,LB,LW,7.4,9.6,25.6,4.3,2.5,1.8,0.8,45.7,14.2,0.0
Jorge Broun,-0.011,-0.002,-0.009,0.0,1986,31.0,UEL,Ludogorets,Argentina,GK,,7.5,7.0,25.2,0.4,0.9,0.9,0.9,52.5,11.9,-2.0
Jorge Meré,-0.049,-0.004,-0.045,1.91,1997,20.0,"Bundesliga, UEL",Köln,Spain,CB,,5.2,7.7,17.4,3.8,1.5,1.2,0.5,53.7,9.5,0.0
Jorge Molina,-0.009,-0.018,0.009,3.69,1982,35.0,La Liga,Getafe,Spain,ST,,17.5,8.9,38.1,-19.4,0.5,0.6,0.3,40.6,16.9,0.0
Jorge Teixeira,-0.041,-0.015,-0.026,3.4,1986,30.0,Belgian Pro League,Sint-Truiden,Portugal,CB,,5.2,7.2,20.8,8.3,1.3,1.1,0.4,58.0,9.2,0.0
Jorginho,0.057,0.012,0.045,1.28,1991,25.0,"UCL, Serie A",Napoli,Italy,CM,,11.2,14.6,14.3,2.8,1.6,1.5,0.9,44.2,13.5,0.0
Joris Gnagnon,0.046,0.006,0.04,5.05,1997,20.0,Ligue 1,Rennes,France,CB,,4.6,5.8,13.5,-2.3,1.0,1.0,0.3,62.2,7.2,0.0
Joseba Zaldúa,0.001,-0.013,0.014,3.55,1992,25.0,La Liga,Leganés,Spain,RB,,10.0,11.6,25.1,2.3,1.9,1.7,1.0,60.1,13.7,0.0
Josef Hnaníček,-0.021,0.0,-0.021,0.0,1986,30.0,UEL,Fastav Zlín,Czechia,CB,,9.0,8.9,20.8,0.4,1.2,1.2,1.0,43.9,12.2,0.0
Joselu,-0.001,0.007,-0.008,2.36,1990,27.0,Premier League,Newcastle United,Spain,ST,,11.4,7.1,30.5,-4.4,0.9,1.1,0.5,54.0,15.6,0.0
Joseph Aidoo,0.059,0.001,0.058,4.92,1995,21.0,Belgian Pro League,Genk,Ghana,CB,AM,5.2,7.1,16.6,-2.2,2.1,1.2,0.3,57.7,9.7,0.0
Joseph Akpala,-0.021,-0.002,-0.019,2.22,1986,30.0,Belgian Pro League,Oostende,Nigeria,ST,"AM, LW",9.8,5.7,28.6,2.7,0.8,0.7,0.4,39.7,11.1,0.0
Joseph Larweh Attamah,-0.002,-0.003,0.001,0.0,1994,23.0,UEL,Başakşehir,Ghana,CB,,7.3,7.6,18.7,-0.1,1.2,1.0,0.8,51.1,11.2,0.0
Joshua Kimmich,0.147,0.096,0.051,5.83,1995,22.0,"Bundesliga, UCL",Bayern Munich,Germany,RB,,10.1,10.4,18.3,14.5,1.1,1.1,3.3,48.4,16.0,0.0
Joshua King,0.009,0.0,0.009,3.58,1992,25.0,Premier League,Bournemouth,Norway,ST,"AM, RW, LW, LM, RM",15.0,9.9,34.8,4.7,0.5,1.1,0.4,46.0,16.3,0.0
Josip Brekalo,-0.005,-0.017,0.012,2.15,1998,19.0,Bundesliga,"Wolfsburg, Stuttgart",Croatia,AM,"RW, RB, LW, ST, LM, WB",15.7,11.1,30.3,6.0,0.8,1.5,3.1,42.5,17.6,0.0
Josip Brezovec,-0.026,-0.022,-0.003,0.0,1986,31.0,UEL,Sheriff Tiraspol,Croatia,CM,,13.1,11.6,28.8,1.8,1.1,1.2,3.9,48.8,16.3,0.0
Josip Drmić,0.007,0.017,-0.01,0.68,1992,24.0,Bundesliga,Borussia Mönchengladbach,Switzerland,ST,"RM, CM",10.4,7.4,26.9,7.0,0.9,0.9,0.8,48.0,14.3,0.0
Josip Elez,-0.023,-0.002,-0.021,0.94,1994,23.0,"Bundesliga, UEL","Hannover 96, Rijeka",Croatia,CB,,7.0,9.5,21.3,4.8,1.7,1.0,0.6,47.5,11.0,0.0
Josip Iličić,0.092,0.083,0.008,4.17,1988,29.0,"Serie A, UEL",Atalanta,Slovenia,AM,"RW, ST",20.0,14.3,28.4,8.3,0.9,0.9,6.5,39.3,20.1,0.0
Josip Mišić,-0.022,-0.011,-0.011,0.0,1994,23.0,UEL,Rijeka,Croatia,DM,,9.8,10.7,24.0,-0.6,1.3,1.1,2.1,46.7,13.7,0.0
Josip Pivarić,0.004,0.011,-0.007,0.0,1989,28.0,UEL,Dynamo Kyiv,Croatia,LB,,9.0,10.1,24.4,-3.0,1.4,1.0,1.8,55.8,14.1,0.0
Josuha Guilavogui,0.016,0.008,0.008,3.63,1990,26.0,Bundesliga,Wolfsburg,France,DM,"RM, CM",11.2,11.7,19.3,6.3,2.5,1.9,0.4,66.0,12.4,0.0
Josué Sá,-0.033,-0.006,-0.027,1.84,1992,25.0,"UCL, Belgian Pro League",Anderlecht,Portugal,CB,CM,6.9,10.2,17.9,-3.9,1.6,1.0,0.8,61.2,10.9,0.0
José Callejón,0.076,0.062,0.014,6.37,1987,30.0,"UCL, Serie A",Napoli,Spain,RW,"ST, RM",10.2,5.5,24.6,0.9,0.8,0.9,3.2,41.2,13.8,0.0
José Campaña,-0.029,-0.008,-0.021,3.19,1993,24.0,La Liga,Levante,Spain,CM,"AM, DM, LM",13.9,16.3,22.2,-1.5,1.5,1.3,2.5,46.7,14.4,0.0
José Cevallos Enríquez,-0.039,-0.026,-0.013,1.31,1995,22.0,Belgian Pro League,Lokeren,Ecuador,AM,,7.4,7.3,25.5,0.4,0.7,0.8,1.7,46.6,10.3,0.0
José Fonte,0.025,0.027,-0.002,1.08,1983,33.0,Premier League,West Ham,Portugal,CB,,8.8,10.1,20.8,-2.5,1.5,1.1,1.0,51.3,12.0,0.0
José Holebas,-0.019,0.002,-0.021,2.97,1984,33.0,Premier League,Watford,Greece,LB,"CB, LM, WB",8.2,9.8,34.2,-2.5,1.2,1.2,5.0,54.3,19.9,0.0
José Izquierdo,0.017,0.032,-0.014,2.99,1992,25.0,Premier League,Brighton,Colombia,LW,"RW, LM",16.3,9.6,26.4,5.3,1.0,0.9,0.6,41.1,13.9,0.0
José Luis Gayà,0.035,0.023,0.011,4.83,1995,22.0,La Liga,Valencia,Spain,LB,LM,10.3,10.4,21.7,-2.1,1.7,1.8,0.5,48.9,13.1,0.0
José Luis Morales,0.002,0.006,-0.004,4.28,1987,30.0,La Liga,Levante,Spain,RW,"RM, RB, LW, ST, LM",16.1,13.2,37.2,-2.9,1.0,0.9,1.0,36.4,17.4,0.0
José Luis Palomino,0.037,0.014,0.023,3.3,1990,27.0,"Serie A, UEL",Atalanta,Argentina,CB,,4.1,6.7,19.2,-2.9,1.7,1.5,0.6,57.6,10.1,0.0
José Manuel Jurado,-0.031,-0.015,-0.015,1.74,1986,31.0,La Liga,Espanyol,Spain,CM,"AM, LW, ST, LM, RM",11.7,11.5,25.4,-4.8,1.1,1.0,0.8,48.9,13.5,0.0
José María Giménez,0.041,0.011,0.03,2.88,1995,22.0,"La Liga, UEL",Atlético Madrid,Uruguay,CB,"RB, CM",4.5,5.0,19.5,-1.5,1.6,1.4,0.5,63.6,10.0,0.0
José Sá,-0.052,-0.013,-0.039,0.0,1993,24.0,UCL,Porto,Portugal,GK,,6.8,6.7,24.5,0.4,0.9,0.8,0.9,52.5,11.5,3.5
José Ángel,-0.0,-0.014,0.014,3.38,1989,27.0,La Liga,Eibar,Spain,LB,,9.5,10.6,33.0,-2.1,1.4,1.5,4.3,53.4,19.1,0.0
Jovan Stojanović,-0.01,-0.006,-0.004,1.09,1992,25.0,Belgian Pro League,Kortrijk,Serbia,CM,"AM, LW, ST, LM",11.4,9.7,27.8,4.4,0.8,0.9,2.7,46.1,15.1,0.0
Joyce Lomalisa,-0.027,-0.015,-0.012,0.29,1993,24.0,Belgian Pro League,Excel Mouscron,DR Congo,LB,LM,9.6,8.9,23.6,-0.1,1.4,1.2,1.6,52.1,13.1,0.0
Jozabed,0.012,0.022,-0.01,2.18,1991,26.0,La Liga,Celta Vigo,Spain,CM,"DM, RM, LM",12.9,11.5,19.5,-7.5,1.1,1.0,0.8,46.2,12.3,0.0
Jozo Šimunović,0.007,0.007,-0.0,0.0,1994,22.0,UCL,Celtic,Croatia,CB,,7.3,7.1,16.2,-0.6,1.8,0.9,0.8,47.8,10.2,0.0
João Aurélio,-0.01,-0.011,0.001,0.0,1988,28.0,UEL,Vitória,Portugal,RB,,11.6,10.9,24.5,0.4,1.4,1.1,1.4,44.8,14.2,0.0
João Cancelo,0.036,0.016,0.02,3.22,1994,23.0,Serie A,"Valencia, Inter Milan",Portugal,RB,"RW, CB, WB",10.4,13.9,24.9,1.8,1.6,1.4,3.6,51.4,18.4,0.0
João Carlos Teixeira,-0.013,-0.005,-0.008,0.0,1993,24.0,UEL,Braga,Portugal,LM,,11.9,8.9,26.5,2.8,1.5,1.2,1.4,48.8,14.5,0.0
João Miguel Macedo Silva,-0.001,-0.002,0.001,0.0,1995,22.0,UEL,Vitória,Portugal,GK,,8.1,7.6,24.9,0.4,1.0,1.0,1.2,51.3,12.2,2.5
João Moutinho,0.041,0.054,-0.013,4.76,1986,30.0,"UCL, Ligue 1",Monaco,Portugal,DM,"AM, CM",11.3,16.0,19.8,-0.6,1.3,1.3,4.0,48.5,13.6,0.0
João Mário,0.018,0.016,0.002,2.41,1993,24.0,Premier League,"West Ham, Inter Milan",Portugal,AM,"RW, DM, LM",13.2,12.1,25.3,-4.0,1.0,1.0,3.3,33.9,15.9,0.0
João Pedro,-0.024,-0.024,0.0,0.03,1992,25.0,Serie A,Cagliari,Italy,ST,"AM, DM, CM",12.3,8.5,28.7,3.8,0.9,0.8,2.2,38.4,14.6,0.0
João Pedro Guerra Cunha,-0.047,-0.024,-0.023,0.0,1986,31.0,UEL,Apollon Limassol,Portugal,RB,,10.4,11.1,24.0,-0.6,1.2,1.4,2.7,48.0,14.4,0.0
Joël Matip,0.134,0.058,0.076,4.8,1991,25.0,"Premier League, UCL",Liverpool,Cameroon,CB,,5.4,7.9,13.7,-3.7,1.6,1.1,0.4,64.8,10.0,0.0
Juan Bernat,0.056,0.047,0.01,1.61,1993,24.0,"Bundesliga, UCL",Bayern Munich,Spain,LB,"LW, LM",8.9,8.2,20.1,-1.1,1.2,1.6,0.6,45.5,12.7,0.0
Juan Cuadrado,0.085,0.069,0.017,2.74,1988,29.0,"UCL, Serie A",Juventus,Colombia,RW,"RB, RM, WB",17.4,11.1,21.4,-0.9,1.4,1.5,0.8,47.7,16.8,0.0
Juan Felipe Alves Ribeiro,-0.049,-0.025,-0.024,0.0,1987,29.0,UEL,FK Vardar,Brazil,AM,ST,15.0,14.0,21.0,3.3,0.9,1.1,2.9,47.6,15.0,0.0
Juan Jesus,0.025,0.015,0.01,2.61,1991,26.0,"UCL, Serie A",Roma,Brazil,CB,LB,4.5,6.6,16.0,-2.1,1.7,1.5,0.4,50.5,10.0,0.0
Juan Mata,0.074,0.061,0.012,3.74,1988,29.0,"Premier League, UCL",Manchester United,Spain,RW,"AM, RM, CM",15.7,9.9,21.4,-3.4,1.0,0.9,2.6,44.1,14.9,0.0
Juanfran,0.011,0.008,0.003,1.91,1985,32.0,"La Liga, UEL",Atlético Madrid,Spain,RB,,9.4,11.2,20.7,-1.1,1.5,1.7,0.6,45.1,11.8,0.0
Juanfran,0.012,0.014,-0.001,4.52,1988,28.0,La Liga,Deportivo de La Coruña,Spain,RB,,9.3,12.0,26.0,-5.7,1.7,1.3,1.0,53.7,15.5,0.0
Juanjo Narváez,0.004,0.008,-0.003,0.43,1995,22.0,La Liga,Real Betis,Colombia,CM,RM,9.3,9.2,22.2,-0.1,1.5,1.3,0.9,46.7,13.3,0.0
Juankar,-0.002,0.008,-0.01,1.07,1990,27.0,La Liga,Málaga,Spain,LB,,10.8,10.2,23.8,0.4,1.6,1.5,0.7,44.5,13.3,0.0
Juanmi,0.012,0.02,-0.008,2.19,1993,24.0,"La Liga, UEL",Real Sociedad,Spain,LW,"RW, ST, LM, RM",7.7,5.7,25.6,8.1,1.0,1.1,0.4,44.5,12.0,0.0
Juanpe,0.006,0.021,-0.015,4.4,1991,26.0,La Liga,Girona,Spain,CB,,6.2,7.3,21.3,13.4,1.6,1.0,0.7,61.6,10.5,0.0
Juanpi,-0.006,-0.003,-0.003,0.82,1994,23.0,La Liga,Málaga,Venezuela,AM,"RW, ST, LM, RM",12.1,9.9,27.1,-3.5,1.1,1.2,2.3,38.4,14.9,0.0
Jubal,-0.006,-0.004,-0.002,0.0,1993,23.0,UEL,Vitória,Brazil,CB,,9.5,7.9,21.2,-0.6,1.3,1.0,0.8,57.3,11.6,0.0
Jules Iloki,-0.004,-0.006,0.003,1.93,1992,25.0,Ligue 1,Nantes,France,RW,"RM, LW, LM",11.8,9.7,28.1,-7.5,1.0,0.9,1.3,51.7,13.3,0.0
Jules Koundé,0.04,0.02,0.02,2.69,1998,18.0,Ligue 1,Bordeaux,France,CB,,6.3,8.2,18.5,3.6,1.0,1.2,0.5,48.1,10.0,0.0
Julian Baumgartlinger,0.056,0.03,0.026,2.53,1988,29.0,Bundesliga,Bayer Leverkusen,Austria,DM,"CB, CM",7.8,8.5,15.8,-0.6,1.3,2.0,0.7,48.6,11.0,0.0
Julian Brandt,0.08,0.072,0.008,4.62,1996,21.0,Bundesliga,Bayer Leverkusen,Germany,LW,"AM, RW, ST, LM, WB",14.8,10.6,28.3,15.3,0.9,0.9,2.1,44.9,17.6,0.0
Julian Draxler,0.093,0.081,0.011,3.55,1993,23.0,"UCL, Ligue 1",Paris Saint-Germain,Germany,LW,"AM, RW, LM, RM",13.4,10.9,16.2,0.7,1.5,1.0,1.3,50.0,12.7,0.0
Julian Korb,-0.004,0.004,-0.008,3.17,1992,25.0,Bundesliga,Hannover 96,Germany,RB,"RW, RM, WB",8.6,10.4,27.5,-0.6,1.1,1.6,0.8,41.1,14.2,0.0
Julian Michel,-0.044,-0.023,-0.022,1.66,1992,25.0,Belgian Pro League,Lokeren,France,DM,"AM, CM",7.1,6.8,21.6,-0.1,1.1,0.9,2.5,47.2,9.9,0.0
Julian Palmieri,-0.032,-0.009,-0.023,1.29,1986,30.0,Ligue 1,Metz,France,LB,,8.7,9.5,23.2,-0.6,1.5,1.2,0.8,50.8,12.6,0.0
Julian Pollersbeck,0.019,0.008,0.011,1.38,1994,22.0,Bundesliga,Hamburger SV,Germany,GK,,6.1,5.3,24.1,0.4,0.7,0.7,0.6,50.0,12.3,-0.6
Julian Schuster,-0.031,-0.011,-0.019,1.51,1985,32.0,Bundesliga,Freiburg,Germany,CB,CM,8.1,8.9,21.0,-2.5,1.4,1.0,5.4,52.0,13.1,0.0
Julian Weigl,0.003,-0.002,0.005,2.74,1995,21.0,"Bundesliga, UCL",Borussia Dortmund,Germany,CM,DM,6.3,9.4,16.8,3.8,1.7,2.2,0.4,54.7,11.4,0.0
Julien De Sart,-0.043,-0.025,-0.018,2.39,1994,22.0,"Belgian Pro League, UEL",Zulte Waregem,Belgium,DM,"LM, CM",7.9,9.4,21.9,-4.8,1.9,1.7,0.5,60.9,11.2,0.0
Julien Féret,-0.064,-0.053,-0.011,2.75,1982,35.0,Ligue 1,Caen,France,CM,"DM, LM, RM",14.3,14.7,25.0,-3.9,1.4,0.9,4.0,56.7,14.9,0.0
Julien Ielsch,-0.005,-0.007,0.002,0.82,1983,34.0,Ligue 1,Amiens,France,DM,"LM, CM",9.3,9.3,26.1,-0.6,1.4,1.7,0.8,44.1,13.1,0.0
Julien Serrano,-0.001,0.003,-0.004,0.38,1998,19.0,Ligue 1,Monaco,France,LB,,9.9,8.8,25.9,0.4,1.2,1.1,1.2,46.1,14.4,0.0
Julián Speroni,0.048,0.017,0.031,1.74,1979,38.0,Premier League,Crystal Palace,Argentina,GK,,5.1,5.2,31.7,0.4,0.7,0.6,0.7,52.5,12.4,1.3
Junior Firpo,0.049,0.029,0.02,2.09,1996,20.0,La Liga,Real Betis,Dominican Republic,LB,"CB, WB",8.2,8.8,20.7,3.6,1.5,1.3,0.8,53.5,12.6,0.0
Junior Kabananga,-0.022,-0.019,-0.002,0.0,1989,28.0,UEL,FC Astana,DR Congo,ST,,12.1,9.9,28.8,11.4,0.9,0.8,1.2,51.0,14.9,0.0
Junior Sambia,-0.026,-0.027,0.002,1.83,1996,20.0,Ligue 1,Montpellier,France,CM,"AM, RW, LM, RM, WB",14.1,10.4,26.6,-3.7,1.2,0.9,6.4,50.5,16.4,0.0
Junior Stanislas,0.016,0.019,-0.003,1.94,1989,27.0,Premier League,Bournemouth,England,LW,"AM, LM, RM",14.6,10.4,27.6,4.2,0.9,0.9,3.1,39.9,15.2,0.0
Jur Schryvers,-0.046,-0.026,-0.019,1.64,1997,20.0,Belgian Pro League,Waasland-Beveren,Belgium,DM,RB,5.4,6.1,22.0,-0.6,1.2,1.0,0.5,49.2,8.1,0.0
Ján Greguš,-0.018,-0.009,-0.009,0.0,1991,26.0,UEL,FC Copenhagen,Slovakia,CM,,10.6,9.4,20.4,0.4,1.5,1.4,1.4,51.1,13.3,0.0
Jérémy Blayac,0.028,0.023,0.005,1.47,1983,34.0,Ligue 1,Strasbourg,France,ST,"AM, RM",14.7,7.9,30.4,-6.6,0.7,0.8,0.7,59.2,16.9,0.0
Jérémy Cordoval,-0.012,-0.006,-0.006,1.19,1990,27.0,Ligue 1,Troyes,Guadeloupe,RB,,8.1,9.3,22.5,0.4,1.1,1.4,0.7,43.5,11.6,0.0
Jérémy Grimm,0.006,-0.003,0.01,1.16,1987,30.0,Ligue 1,Strasbourg,France,DM,"AM, ST, RM, CM",9.7,8.8,22.6,2.3,1.6,1.5,0.7,62.9,12.8,0.0
Jérémy Gélin,0.02,-0.004,0.024,3.55,1997,20.0,Ligue 1,Rennes,France,CB,"DM, CM",7.4,10.0,17.6,-1.1,1.4,0.9,0.4,53.6,10.0,0.0
Jérémy Huyghebaert,-0.062,-0.02,-0.041,2.03,1989,28.0,Belgian Pro League,Excel Mouscron,Belgium,LB,CB,7.3,9.1,25.0,-0.1,1.8,1.3,0.8,56.0,11.5,0.0
Jérémy Mathieu,-0.018,-0.009,-0.009,0.0,1983,33.0,UCL,Sporting CP,France,CB,,6.5,7.1,17.1,-2.1,1.4,1.1,1.0,49.2,9.7,0.0
Jérémy Morel,0.03,0.01,0.02,4.7,1984,33.0,"UEL, Ligue 1",Lyon,Madagascar,CB,,3.3,6.4,13.1,0.4,1.7,1.1,0.5,57.2,7.8,0.0
Jérémy Perbet,-0.035,-0.026,-0.009,2.24,1984,32.0,Belgian Pro League,Kortrijk,France,ST,,8.7,6.1,30.7,8.3,0.7,0.6,0.4,44.9,11.0,0.0
Jérémy Sorbon,-0.048,-0.014,-0.034,2.67,1983,33.0,Ligue 1,Guingamp,France,CB,,4.0,5.5,16.2,-2.1,1.8,0.9,0.5,58.7,7.8,0.0
Jérémy Toulalan,0.012,-0.004,0.016,2.79,1983,33.0,Ligue 1,Bordeaux,France,CB,CM,5.8,8.5,17.3,-0.1,1.3,1.2,0.6,49.4,9.6,0.0
